"","ASSESSID","TSYEAR","SSB","TOTAL","CATCH_LANDINGS","units_total","units_ssb","units_catch"
"281","AFSC-CABEZNCAL-1916-2005-STANTON",1976,806.666,1521,64.16,"MT","MT","MT"
"282","AFSC-CABEZNCAL-1916-2005-STANTON",1977,803.43,1516.5,64.68,"MT","MT","MT"
"283","AFSC-CABEZNCAL-1916-2005-STANTON",1978,800.555,1511.56,108.63,"MT","MT","MT"
"284","AFSC-CABEZNCAL-1916-2005-STANTON",1979,771.396,1465.83,77.15,"MT","MT","MT"
"285","AFSC-CABEZNCAL-1916-2005-STANTON",1980,762.289,1441.95,113.44,"MT","MT","MT"
"286","AFSC-CABEZNCAL-1916-2005-STANTON",1981,733.238,1358.11,72.46,"MT","MT","MT"
"287","AFSC-CABEZNCAL-1916-2005-STANTON",1982,727.69,1298.75,111.23,"MT","MT","MT"
"288","AFSC-CABEZNCAL-1916-2005-STANTON",1983,677.965,1200.91,102.72,"MT","MT","MT"
"289","AFSC-CABEZNCAL-1916-2005-STANTON",1984,615.993,1103.71,47.89,"MT","MT","MT"
"290","AFSC-CABEZNCAL-1916-2005-STANTON",1985,596.769,1042.92,39.4,"MT","MT","MT"
"291","AFSC-CABEZNCAL-1916-2005-STANTON",1986,582.735,984.34,95.07,"MT","MT","MT"
"292","AFSC-CABEZNCAL-1916-2005-STANTON",1987,514.854,885.9,91.81,"MT","MT","MT"
"293","AFSC-CABEZNCAL-1916-2005-STANTON",1988,441.604,801.05,73.12,"MT","MT","MT"
"294","AFSC-CABEZNCAL-1916-2005-STANTON",1989,399.597,742.89,89.09,"MT","MT","MT"
"295","AFSC-CABEZNCAL-1916-2005-STANTON",1990,359.962,710.47,58.66,"MT","MT","MT"
"296","AFSC-CABEZNCAL-1916-2005-STANTON",1991,336.664,756.37,55.38,"MT","MT","MT"
"297","AFSC-CABEZNCAL-1916-2005-STANTON",1992,329.536,806.17,121.27,"MT","MT","MT"
"298","AFSC-CABEZNCAL-1916-2005-STANTON",1993,338.151,783.8,79.02,"MT","MT","MT"
"299","AFSC-CABEZNCAL-1916-2005-STANTON",1994,377.15,828.47,66.73,"MT","MT","MT"
"300","AFSC-CABEZNCAL-1916-2005-STANTON",1995,382.056,927.93,124.55,"MT","MT","MT"
"301","AFSC-CABEZNCAL-1916-2005-STANTON",1996,362.342,986.2,169.57,"MT","MT","MT"
"302","AFSC-CABEZNCAL-1916-2005-STANTON",1997,379.979,1012.37,206.14,"MT","MT","MT"
"303","AFSC-CABEZNCAL-1916-2005-STANTON",1998,392.863,998.8,249.79,"MT","MT","MT"
"304","AFSC-CABEZNCAL-1916-2005-STANTON",1999,356.202,930.52,127.33,"MT","MT","MT"
"305","AFSC-CABEZNCAL-1916-2005-STANTON",2000,392.598,973.06,118.89,"MT","MT","MT"
"306","AFSC-CABEZNCAL-1916-2005-STANTON",2001,419.755,984.99,82.76,"MT","MT","MT"
"307","AFSC-CABEZNCAL-1916-2005-STANTON",2002,465.584,972.49,74.09,"MT","MT","MT"
"308","AFSC-CABEZNCAL-1916-2005-STANTON",2003,506.753,919.96,67.94,"MT","MT","MT"
"309","AFSC-CABEZNCAL-1916-2005-STANTON",2004,495.81,857.2,72.91,"MT","MT","MT"
"310","AFSC-CABEZNCAL-1916-2005-STANTON",2005,444.912,809.52,NA,"MT","MT",NA
"324","AFSC-CABEZSCAL-1932-2005-STANTON",1945,244.807,447.18,1.53,"MT","MT","MT"
"325","AFSC-CABEZSCAL-1932-2005-STANTON",1946,244.462,446.68,1.53,"MT","MT","MT"
"326","AFSC-CABEZSCAL-1932-2005-STANTON",1947,244.162,446.26,4.72,"MT","MT","MT"
"327","AFSC-CABEZSCAL-1932-2005-STANTON",1948,242.159,442.75,5.31,"MT","MT","MT"
"328","AFSC-CABEZSCAL-1932-2005-STANTON",1949,239.861,438.9,6.91,"MT","MT","MT"
"329","AFSC-CABEZSCAL-1932-2005-STANTON",1950,236.775,433.8,5.67,"MT","MT","MT"
"330","AFSC-CABEZSCAL-1932-2005-STANTON",1951,234.5,430.41,4.96,"MT","MT","MT"
"331","AFSC-CABEZSCAL-1932-2005-STANTON",1952,232.87,428.15,6.7,"MT","MT","MT"
"332","AFSC-CABEZSCAL-1932-2005-STANTON",1953,230.541,424.54,9.9,"MT","MT","MT"
"333","AFSC-CABEZSCAL-1932-2005-STANTON",1954,226.689,418.17,22.6,"MT","MT","MT"
"334","AFSC-CABEZSCAL-1932-2005-STANTON",1955,216.129,399.83,21.8,"MT","MT","MT"
"335","AFSC-CABEZSCAL-1932-2005-STANTON",1956,206.217,383.56,28.87,"MT","MT","MT"
"336","AFSC-CABEZSCAL-1932-2005-STANTON",1957,192.794,362.01,21.41,"MT","MT","MT"
"337","AFSC-CABEZSCAL-1932-2005-STANTON",1958,184.318,349.86,14.26,"MT","MT","MT"
"338","AFSC-CABEZSCAL-1932-2005-STANTON",1959,180.875,346.4,3.64,"MT","MT","MT"
"339","AFSC-CABEZSCAL-1932-2005-STANTON",1960,184.239,354.46,1.74,"MT","MT","MT"
"340","AFSC-CABEZSCAL-1932-2005-STANTON",1961,189.481,364.62,2.07,"MT","MT","MT"
"341","AFSC-CABEZSCAL-1932-2005-STANTON",1962,194.927,374.1,6.33,"MT","MT","MT"
"342","AFSC-CABEZSCAL-1932-2005-STANTON",1963,198.009,378.69,12.74,"MT","MT","MT"
"343","AFSC-CABEZSCAL-1932-2005-STANTON",1964,197.252,376.33,10.2,"MT","MT","MT"
"344","AFSC-CABEZSCAL-1932-2005-STANTON",1965,197.419,376.22,14.79,"MT","MT","MT"
"345","AFSC-CABEZSCAL-1932-2005-STANTON",1966,194.698,371.64,22.63,"MT","MT","MT"
"346","AFSC-CABEZSCAL-1932-2005-STANTON",1967,187.652,359.8,12.66,"MT","MT","MT"
"347","AFSC-CABEZSCAL-1932-2005-STANTON",1968,186.359,358.46,9.05,"MT","MT","MT"
"348","AFSC-CABEZSCAL-1932-2005-STANTON",1969,187.433,361.05,8.63,"MT","MT","MT"
"349","AFSC-CABEZSCAL-1932-2005-STANTON",1970,189.043,359.63,11.05,"MT","MT","MT"
"350","AFSC-CABEZSCAL-1932-2005-STANTON",1971,189.412,344.33,16.47,"MT","MT","MT"
"351","AFSC-CABEZSCAL-1932-2005-STANTON",1972,185.717,324.72,48,"MT","MT","MT"
"352","AFSC-CABEZSCAL-1932-2005-STANTON",1973,155.566,287.19,19.22,"MT","MT","MT"
"353","AFSC-CABEZSCAL-1932-2005-STANTON",1974,136.835,285.43,19.64,"MT","MT","MT"
"354","AFSC-CABEZSCAL-1932-2005-STANTON",1975,134.014,287.65,29.1,"MT","MT","MT"
"355","AFSC-CABEZSCAL-1932-2005-STANTON",1976,133.603,282.13,19.35,"MT","MT","MT"
"356","AFSC-CABEZSCAL-1932-2005-STANTON",1977,134.935,283.2,12.56,"MT","MT","MT"
"357","AFSC-CABEZSCAL-1932-2005-STANTON",1978,141.304,293,18.7,"MT","MT","MT"
"358","AFSC-CABEZSCAL-1932-2005-STANTON",1979,143.794,303.69,13.96,"MT","MT","MT"
"359","AFSC-CABEZSCAL-1932-2005-STANTON",1980,144.354,315.54,190.01,"MT","MT","MT"
"360","AFSC-CABEZSCAL-1932-2005-STANTON",1981,61.605,154.55,38.86,"MT","MT","MT"
"361","AFSC-CABEZSCAL-1932-2005-STANTON",1982,56.806,137.03,55.22,"MT","MT","MT"
"362","AFSC-CABEZSCAL-1932-2005-STANTON",1983,39.505,100.31,19.05,"MT","MT","MT"
"363","AFSC-CABEZSCAL-1932-2005-STANTON",1984,39.861,99.56,39.49,"MT","MT","MT"
"364","AFSC-CABEZSCAL-1932-2005-STANTON",1985,28.408,92.41,32.76,"MT","MT","MT"
"365","AFSC-CABEZSCAL-1932-2005-STANTON",1986,18.408,102.87,37.39,"MT","MT","MT"
"366","AFSC-CABEZSCAL-1932-2005-STANTON",1987,19.097,105.62,34.44,"MT","MT","MT"
"367","AFSC-CABEZSCAL-1932-2005-STANTON",1988,30.417,104.25,18.9,"MT","MT","MT"
"368","AFSC-CABEZSCAL-1932-2005-STANTON",1989,40.209,116.74,17.39,"MT","MT","MT"
"369","AFSC-CABEZSCAL-1932-2005-STANTON",1990,43.171,126.84,42.17,"MT","MT","MT"
"370","AFSC-CABEZSCAL-1932-2005-STANTON",1991,38.887,107.61,40.33,"MT","MT","MT"
"371","AFSC-CABEZSCAL-1932-2005-STANTON",1992,33.603,85.32,22.88,"MT","MT","MT"
"372","AFSC-CABEZSCAL-1932-2005-STANTON",1993,29.446,74.42,5.94,"MT","MT","MT"
"373","AFSC-CABEZSCAL-1932-2005-STANTON",1994,34.101,79.93,19.07,"MT","MT","MT"
"374","AFSC-CABEZSCAL-1932-2005-STANTON",1995,30.847,77.2,15.02,"MT","MT","MT"
"375","AFSC-CABEZSCAL-1932-2005-STANTON",1996,25.815,82.41,23.86,"MT","MT","MT"
"376","AFSC-CABEZSCAL-1932-2005-STANTON",1997,22.959,83.39,18.49,"MT","MT","MT"
"377","AFSC-CABEZSCAL-1932-2005-STANTON",1998,25.621,87.02,27.62,"MT","MT","MT"
"378","AFSC-CABEZSCAL-1932-2005-STANTON",1999,25.347,77.53,29.97,"MT","MT","MT"
"379","AFSC-CABEZSCAL-1932-2005-STANTON",2000,23.323,76.63,30.19,"MT","MT","MT"
"380","AFSC-CABEZSCAL-1932-2005-STANTON",2001,13.549,93.8,22.09,"MT","MT","MT"
"381","AFSC-CABEZSCAL-1932-2005-STANTON",2002,12.304,118.46,17.89,"MT","MT","MT"
"382","AFSC-CABEZSCAL-1932-2005-STANTON",2003,35.067,145.15,15.81,"MT","MT","MT"
"383","AFSC-CABEZSCAL-1932-2005-STANTON",2004,59.786,176.61,12.8,"MT","MT","MT"
"384","AFSC-CABEZSCAL-1932-2005-STANTON",2005,70.818,208.42,NA,"MT","MT",NA
"385","AFSC-DSOLEGA-1978-2010-STANTON",1978,NA,NA,827,NA,NA,"MT"
"386","AFSC-DSOLEGA-1978-2010-STANTON",1979,NA,NA,530,NA,NA,"MT"
"387","AFSC-DSOLEGA-1978-2010-STANTON",1980,NA,NA,570,NA,NA,"MT"
"388","AFSC-DSOLEGA-1978-2010-STANTON",1981,NA,NA,457,NA,NA,"MT"
"389","AFSC-DSOLEGA-1978-2010-STANTON",1982,NA,NA,457,NA,NA,"MT"
"390","AFSC-DSOLEGA-1978-2010-STANTON",1983,NA,NA,354,NA,NA,"MT"
"391","AFSC-DSOLEGA-1978-2010-STANTON",1984,60000,172000,132,"MT","MT","MT"
"392","AFSC-DSOLEGA-1978-2010-STANTON",1985,61000,172000,43,"MT","MT","MT"
"393","AFSC-DSOLEGA-1978-2010-STANTON",1986,62000,173000,23,"MT","MT","MT"
"394","AFSC-DSOLEGA-1978-2010-STANTON",1987,63000,173000,56,"MT","MT","MT"
"395","AFSC-DSOLEGA-1978-2010-STANTON",1988,64000,172000,1087,"MT","MT","MT"
"396","AFSC-DSOLEGA-1978-2010-STANTON",1989,64000,169000,1521,"MT","MT","MT"
"397","AFSC-DSOLEGA-1978-2010-STANTON",1990,64000,165000,2348,"MT","MT","MT"
"398","AFSC-DSOLEGA-1978-2010-STANTON",1991,64000,160000,9741,"MT","MT","MT"
"399","AFSC-DSOLEGA-1978-2010-STANTON",1992,60000,148000,8364,"MT","MT","MT"
"400","AFSC-DSOLEGA-1978-2010-STANTON",1993,57000,138000,3804,"MT","MT","MT"
"401","AFSC-DSOLEGA-1978-2010-STANTON",1994,55000,133000,3108,"MT","MT","MT"
"402","AFSC-DSOLEGA-1978-2010-STANTON",1995,54000,127000,2096,"MT","MT","MT"
"403","AFSC-DSOLEGA-1978-2010-STANTON",1996,53000,123000,2177,"MT","MT","MT"
"404","AFSC-DSOLEGA-1978-2010-STANTON",1997,52000,120000,3652,"MT","MT","MT"
"405","AFSC-DSOLEGA-1978-2010-STANTON",1998,50000,117000,2230,"MT","MT","MT"
"406","AFSC-DSOLEGA-1978-2010-STANTON",1999,48000,115000,2270,"MT","MT","MT"
"407","AFSC-DSOLEGA-1978-2010-STANTON",2000,46000,115000,961,"MT","MT","MT"
"408","AFSC-DSOLEGA-1978-2010-STANTON",2001,45000,117000,800,"MT","MT","MT"
"409","AFSC-DSOLEGA-1978-2010-STANTON",2002,44000,122000,554,"MT","MT","MT"
"410","AFSC-DSOLEGA-1978-2010-STANTON",2003,43000,126000,936,"MT","MT","MT"
"411","AFSC-DSOLEGA-1978-2010-STANTON",2004,42000,128000,679,"MT","MT","MT"
"412","AFSC-DSOLEGA-1978-2010-STANTON",2005,42000,129000,407,"MT","MT","MT"
"413","AFSC-DSOLEGA-1978-2010-STANTON",2006,42000,131000,390,"MT","MT","MT"
"414","AFSC-DSOLEGA-1978-2010-STANTON",2007,42000,131720,278,"MT","MT","MT"
"415","AFSC-DSOLEGA-1978-2010-STANTON",2008,NA,132625,539,"MT",NA,"MT"
"416","AFSC-DSOLEGA-1978-2010-STANTON",2009,NA,133025,NA,"MT",NA,NA
"417","AFSC-DSOLEGA-1978-2010-STANTON",2010,NA,133360,NA,"MT",NA,NA
"418","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1973,NA,NA,NA,NA,NA,NA
"419","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1974,NA,NA,NA,NA,NA,NA
"420","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1975,NA,NA,NA,NA,NA,NA
"421","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1976,NA,NA,NA,NA,NA,NA
"422","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1977,7950,19948,388,"MT","MT","MT"
"423","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1978,7605,20028,162,"MT","MT","MT"
"424","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1979,7439,20525,224,"MT","MT","MT"
"425","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1980,7344,21908,597,"MT","MT","MT"
"426","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1981,7220,23728,845,"MT","MT","MT"
"427","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1982,7159,25770,852,"MT","MT","MT"
"428","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1983,7273,27752,1017,"MT","MT","MT"
"429","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1984,7532,30126,540,"MT","MT","MT"
"430","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1985,8145,32783,34,"MT","MT","MT"
"431","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1986,9153,35625,17,"MT","MT","MT"
"432","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1987,10307,37893,19,"MT","MT","MT"
"433","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1988,11550,40256,1067,"MT","MT","MT"
"434","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1989,12380,41396,1707,"MT","MT","MT"
"435","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1990,12941,43211,1612,"MT","MT","MT"
"436","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1991,13483,46130,2190,"MT","MT","MT"
"437","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1992,13857,49436,3565,"MT","MT","MT"
"438","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1993,13893,51733,3132,"MT","MT","MT"
"439","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1994,14139,54040,2938,"MT","MT","MT"
"440","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1995,14621,55873,2868,"MT","MT","MT"
"441","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1996,15366,58141,2289,"MT","MT","MT"
"442","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1997,16424,60271,2626,"MT","MT","MT"
"443","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1998,17449,61971,3110,"MT","MT","MT"
"444","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",1999,18258,63986,4538,"MT","MT","MT"
"445","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2000,18496,64599,3701,"MT","MT","MT"
"446","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2001,18898,66288,2999,"MT","MT","MT"
"447","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2002,19590,68946,3305,"MT","MT","MT"
"448","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2003,20256,70888,3020,"MT","MT","MT"
"449","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2004,21074,72149,2553,"MT","MT","MT"
"450","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2005,22053,72771,2207,"MT","MT","MT"
"451","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2006,23056,72443,2428,"MT","MT","MT"
"452","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2007,23907,70980,3318,"MT","MT","MT"
"453","AFSC-DUSROCKGA-1973-2008-MELNYCHUK",2008,NA,NA,3527,NA,NA,"MT"
"454","AFSC-FLSOLEBSAI-1977-2008-STANTON",1977,23446,127340,7909,"MT","MT","MT"
"455","AFSC-FLSOLEBSAI-1977-2008-STANTON",1978,21145,155460,6957,"MT","MT","MT"
"456","AFSC-FLSOLEBSAI-1977-2008-STANTON",1979,20088,208990,4351,"MT","MT","MT"
"457","AFSC-FLSOLEBSAI-1977-2008-STANTON",1980,21059,260750,5247,"MT","MT","MT"
"458","AFSC-FLSOLEBSAI-1977-2008-STANTON",1981,24391,318110,5218,"MT","MT","MT"
"459","AFSC-FLSOLEBSAI-1977-2008-STANTON",1982,32687,368920,4509,"MT","MT","MT"
"460","AFSC-FLSOLEBSAI-1977-2008-STANTON",1983,48470,437620,5240,"MT","MT","MT"
"461","AFSC-FLSOLEBSAI-1977-2008-STANTON",1984,70934,527950,4458,"MT","MT","MT"
"462","AFSC-FLSOLEBSAI-1977-2008-STANTON",1985,95258,594860,5636,"MT","MT","MT"
"463","AFSC-FLSOLEBSAI-1977-2008-STANTON",1986,118360,655330,5208,"MT","MT","MT"
"464","AFSC-FLSOLEBSAI-1977-2008-STANTON",1987,140481,714660,3595,"MT","MT","MT"
"465","AFSC-FLSOLEBSAI-1977-2008-STANTON",1988,162953,789750,6783,"MT","MT","MT"
"466","AFSC-FLSOLEBSAI-1977-2008-STANTON",1989,186934,857350,3604,"MT","MT","MT"
"467","AFSC-FLSOLEBSAI-1977-2008-STANTON",1990,214129,931620,20245,"MT","MT","MT"
"468","AFSC-FLSOLEBSAI-1977-2008-STANTON",1991,236175,967370,14197,"MT","MT","MT"
"469","AFSC-FLSOLEBSAI-1977-2008-STANTON",1992,255257,997580,14407,"MT","MT","MT"
"470","AFSC-FLSOLEBSAI-1977-2008-STANTON",1993,271306,1006600,13574,"MT","MT","MT"
"471","AFSC-FLSOLEBSAI-1977-2008-STANTON",1994,288934,1012500,17006,"MT","MT","MT"
"472","AFSC-FLSOLEBSAI-1977-2008-STANTON",1995,310183,1003400,14713,"MT","MT","MT"
"473","AFSC-FLSOLEBSAI-1977-2008-STANTON",1996,326728,991440,17344,"MT","MT","MT"
"474","AFSC-FLSOLEBSAI-1977-2008-STANTON",1997,336954,964630,20681,"MT","MT","MT"
"475","AFSC-FLSOLEBSAI-1977-2008-STANTON",1998,335385,934790,24597,"MT","MT","MT"
"476","AFSC-FLSOLEBSAI-1977-2008-STANTON",1999,326239,906790,18555,"MT","MT","MT"
"477","AFSC-FLSOLEBSAI-1977-2008-STANTON",2000,315592,878020,20422,"MT","MT","MT"
"478","AFSC-FLSOLEBSAI-1977-2008-STANTON",2001,304923,861790,17809,"MT","MT","MT"
"479","AFSC-FLSOLEBSAI-1977-2008-STANTON",2002,295683,852540,15572,"MT","MT","MT"
"480","AFSC-FLSOLEBSAI-1977-2008-STANTON",2003,284896,831970,14184,"MT","MT","MT"
"481","AFSC-FLSOLEBSAI-1977-2008-STANTON",2004,275376,835270,17394,"MT","MT","MT"
"482","AFSC-FLSOLEBSAI-1977-2008-STANTON",2005,266816,835340,16151,"MT","MT","MT"
"483","AFSC-FLSOLEBSAI-1977-2008-STANTON",2006,261905,845480,17947,"MT","MT","MT"
"484","AFSC-FLSOLEBSAI-1977-2008-STANTON",2007,257544,836800,18744,"MT","MT","MT"
"485","AFSC-FLSOLEBSAI-1977-2008-STANTON",2008,255126,822390,21277,"MT","MT","MT"
"486","AFSC-FLSOLEGA-1978-2010-Stachura",1978,NA,NA,452,NA,NA,"MT"
"487","AFSC-FLSOLEGA-1978-2010-Stachura",1979,NA,NA,165,NA,NA,"MT"
"488","AFSC-FLSOLEGA-1978-2010-Stachura",1980,NA,NA,2068,NA,NA,"MT"
"489","AFSC-FLSOLEGA-1978-2010-Stachura",1981,NA,NA,1070,NA,NA,"MT"
"490","AFSC-FLSOLEGA-1978-2010-Stachura",1982,NA,NA,1368,NA,NA,"MT"
"491","AFSC-FLSOLEGA-1978-2010-Stachura",1983,NA,NA,1080,NA,NA,"MT"
"492","AFSC-FLSOLEGA-1978-2010-Stachura",1984,59000,245970,548.7,"MT","MT","MT"
"493","AFSC-FLSOLEGA-1978-2010-Stachura",1985,70000,258510,319.5,"MT","MT","MT"
"494","AFSC-FLSOLEGA-1978-2010-Stachura",1986,81000,267010,147.3,"MT","MT","MT"
"495","AFSC-FLSOLEGA-1978-2010-Stachura",1987,89000,273090,150.9,"MT","MT","MT"
"496","AFSC-FLSOLEGA-1978-2010-Stachura",1988,95000,279380,520.3,"MT","MT","MT"
"497","AFSC-FLSOLEGA-1978-2010-Stachura",1989,98000,282760,747.4,"MT","MT","MT"
"498","AFSC-FLSOLEGA-1978-2010-Stachura",1990,1e+05,285260,1447,"MT","MT","MT"
"499","AFSC-FLSOLEGA-1978-2010-Stachura",1991,101000,286760,1717,"MT","MT","MT"
"500","AFSC-FLSOLEGA-1978-2010-Stachura",1992,101000,290460,2034,"MT","MT","MT"
"501","AFSC-FLSOLEGA-1978-2010-Stachura",1993,101000,292400,2366,"MT","MT","MT"
"502","AFSC-FLSOLEGA-1978-2010-Stachura",1994,101000,295330,2580,"MT","MT","MT"
"503","AFSC-FLSOLEGA-1978-2010-Stachura",1995,101000,297040,2181,"MT","MT","MT"
"504","AFSC-FLSOLEGA-1978-2010-Stachura",1996,102000,298930,3107,"MT","MT","MT"
"505","AFSC-FLSOLEGA-1978-2010-Stachura",1997,103000,298850,2446,"MT","MT","MT"
"506","AFSC-FLSOLEGA-1978-2010-Stachura",1998,103000,296820,1742,"MT","MT","MT"
"507","AFSC-FLSOLEGA-1978-2010-Stachura",1999,104000,293510,900,"MT","MT","MT"
"508","AFSC-FLSOLEGA-1978-2010-Stachura",2000,106000,293030,1547,"MT","MT","MT"
"509","AFSC-FLSOLEGA-1978-2010-Stachura",2001,106000,296710,1911,"MT","MT","MT"
"510","AFSC-FLSOLEGA-1978-2010-Stachura",2002,106000,305220,2145,"MT","MT","MT"
"511","AFSC-FLSOLEGA-1978-2010-Stachura",2003,105000,314010,2425,"MT","MT","MT"
"512","AFSC-FLSOLEGA-1978-2010-Stachura",2004,104000,325700,2390,"MT","MT","MT"
"513","AFSC-FLSOLEGA-1978-2010-Stachura",2005,105000,338150,2530,"MT","MT","MT"
"514","AFSC-FLSOLEGA-1978-2010-Stachura",2006,107000,352400,3134,"MT","MT","MT"
"515","AFSC-FLSOLEGA-1978-2010-Stachura",2007,110000,364550,3163,"MT","MT","MT"
"516","AFSC-FLSOLEGA-1978-2010-Stachura",2008,115000,371040,3419,"MT","MT","MT"
"517","AFSC-FLSOLEGA-1978-2010-Stachura",2009,110387,323937,3658,"MT","MT","MT"
"518","AFSC-FLSOLEGA-1978-2010-Stachura",2010,113717,328611,3778,"MT","MT","MT"
"519","AFSC-GHALBSAI-1960-2009-STANTON",1960,134017,242758,NA,"MT","MT",NA
"520","AFSC-GHALBSAI-1960-2009-STANTON",1961,127543,215567,NA,"MT","MT",NA
"521","AFSC-GHALBSAI-1960-2009-STANTON",1962,115725,173759,NA,"MT","MT",NA
"522","AFSC-GHALBSAI-1960-2009-STANTON",1963,99810,171413,NA,"MT","MT",NA
"523","AFSC-GHALBSAI-1960-2009-STANTON",1964,88473,227498,NA,"MT","MT",NA
"524","AFSC-GHALBSAI-1960-2009-STANTON",1965,80369,311971,NA,"MT","MT",NA
"525","AFSC-GHALBSAI-1960-2009-STANTON",1966,84501,427509,NA,"MT","MT",NA
"526","AFSC-GHALBSAI-1960-2009-STANTON",1967,112275,541343,NA,"MT","MT",NA
"527","AFSC-GHALBSAI-1960-2009-STANTON",1968,184121,642446,NA,"MT","MT",NA
"528","AFSC-GHALBSAI-1960-2009-STANTON",1969,283351,723430,NA,"MT","MT",NA
"529","AFSC-GHALBSAI-1960-2009-STANTON",1970,372973,788654,NA,"MT","MT",NA
"530","AFSC-GHALBSAI-1960-2009-STANTON",1971,438738,843964,NA,"MT","MT",NA
"531","AFSC-GHALBSAI-1960-2009-STANTON",1972,476783,859695,NA,"MT","MT",NA
"532","AFSC-GHALBSAI-1960-2009-STANTON",1973,492555,823749,NA,"MT","MT",NA
"533","AFSC-GHALBSAI-1960-2009-STANTON",1974,502063,787665,NA,"MT","MT",NA
"534","AFSC-GHALBSAI-1960-2009-STANTON",1975,493459,728755,NA,"MT","MT",NA
"535","AFSC-GHALBSAI-1960-2009-STANTON",1976,475391,675772,NA,"MT","MT",NA
"536","AFSC-GHALBSAI-1960-2009-STANTON",1977,450462,627372,30161,"MT","MT","MT"
"537","AFSC-GHALBSAI-1960-2009-STANTON",1978,434977,611963,42189,"MT","MT","MT"
"538","AFSC-GHALBSAI-1960-2009-STANTON",1979,414063,585338,41409,"MT","MT","MT"
"539","AFSC-GHALBSAI-1960-2009-STANTON",1980,394753,559354,52552,"MT","MT","MT"
"540","AFSC-GHALBSAI-1960-2009-STANTON",1981,371601,520810,57321,"MT","MT","MT"
"541","AFSC-GHALBSAI-1960-2009-STANTON",1982,346501,474692,52122,"MT","MT","MT"
"542","AFSC-GHALBSAI-1960-2009-STANTON",1983,324080,429593,47558,"MT","MT","MT"
"543","AFSC-GHALBSAI-1960-2009-STANTON",1984,297955,385997,23120,"MT","MT","MT"
"544","AFSC-GHALBSAI-1960-2009-STANTON",1985,284423,363701,14731,"MT","MT","MT"
"545","AFSC-GHALBSAI-1960-2009-STANTON",1986,274730,346891,9864,"MT","MT","MT"
"546","AFSC-GHALBSAI-1960-2009-STANTON",1987,266136,332679,9585,"MT","MT","MT"
"547","AFSC-GHALBSAI-1960-2009-STANTON",1988,255520,316939,7108,"MT","MT","MT"
"548","AFSC-GHALBSAI-1960-2009-STANTON",1989,244070,302343,8822,"MT","MT","MT"
"549","AFSC-GHALBSAI-1960-2009-STANTON",1990,230149,285093,12696,"MT","MT","MT"
"550","AFSC-GHALBSAI-1960-2009-STANTON",1991,213275,263947,7863,"MT","MT","MT"
"551","AFSC-GHALBSAI-1960-2009-STANTON",1992,198387,247035,3752,"MT","MT","MT"
"552","AFSC-GHALBSAI-1960-2009-STANTON",1993,186004,234450,8467,"MT","MT","MT"
"553","AFSC-GHALBSAI-1960-2009-STANTON",1994,170405,217482,10272,"MT","MT","MT"
"554","AFSC-GHALBSAI-1960-2009-STANTON",1995,155864,198975,8194,"MT","MT","MT"
"555","AFSC-GHALBSAI-1960-2009-STANTON",1996,143062,182755,6555,"MT","MT","MT"
"556","AFSC-GHALBSAI-1960-2009-STANTON",1997,131539,168445,7199,"MT","MT","MT"
"557","AFSC-GHALBSAI-1960-2009-STANTON",1998,119730,153976,9149,"MT","MT","MT"
"558","AFSC-GHALBSAI-1960-2009-STANTON",1999,106890,138281,5857,"MT","MT","MT"
"559","AFSC-GHALBSAI-1960-2009-STANTON",2000,97046,126439,6973,"MT","MT","MT"
